day,date,week,theme,themeOverlay,slot,timeLocal,publishAt,formatId,formatLabel,template,durationSec,hook,cta,hashtags,dataNeeds,status,videoFile,notes
28,2026-09-16,4,bilan,30 jours de classement — les plus gros mouvements.,5,15:00,2026-09-16T15:00,sondage,Sondage / débat,poll,16,Tu mises sur qui pour ce soir ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top3,draft,,
28,2026-09-16,4,bilan,30 jours de classement — les plus gros mouvements.,6,17:00,2026-09-16T17:00,buzz_montee,Buzz / montée,momentum,18,Plus grosse montée du moment.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,biggestGainer|scoreDelta,draft,,
28,2026-09-16,4,bilan,30 jours de classement — les plus gros mouvements.,7,19:00,2026-09-16T19:00,live_radar_soir,Radar live soir,live_alert,15,Live du soir sur le radar.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,liveProfiles,draft,,
28,2026-09-16,4,bilan,30 jours de classement — les plus gros mouvements.,8,21:00,2026-09-16T21:00,top3_soir,Top 3 du soir,top3,18,Top 3 avant minuit.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top3|period24h,draft,,
28,2026-09-16,4,bilan,30 jours de classement — les plus gros mouvements.,9,23:00,2026-09-16T23:00,recap_jour,Récap journée,daily_recap,24,Récap PASS50 de la journée.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top3|biggestGainer|liveCount,draft,,
28,2026-09-16,4,bilan,30 jours de classement — les plus gros mouvements.,10,01:00,2026-09-17T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Demain matin : nouveau Top 3.,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,,draft,,
28,2026-09-16,4,bilan,30 jours de classement — les plus gros mouvements.,11,03:00,2026-09-17T03:00,coulisses,Coulisses / éducatif,explainer,20,Comment PASS50 calcule un score ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,,draft,,
28,2026-09-16,4,bilan,30 jours de classement — les plus gros mouvements.,12,05:00,2026-09-17T05:00,classement_7j,Classement 7 j,ranking_table,20,Vue 7 jours — qui tient la route ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #live #buzz,top5|period7j,draft,,
29,2026-09-17,4,bilan,30 jours de classement — les plus gros mouvements.,1,07:00,2026-09-17T07:00,top3_matin,Top 3 du matin,top3,18,Top 3 PASS50 ce matin.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top3|period24h,draft,,
29,2026-09-17,4,bilan,30 jours de classement — les plus gros mouvements.,2,09:00,2026-09-17T09:00,live_radar_matin,Radar live matin,live_alert,15,Alerte live détectée.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,liveProfiles,draft,,
29,2026-09-17,4,bilan,30 jours de classement — les plus gros mouvements.,3,11:00,2026-09-17T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Une FI monte fort.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,spotlightProfile|scoreDelta,draft,,
29,2026-09-17,4,bilan,30 jours de classement — les plus gros mouvements.,4,13:00,2026-09-17T13:00,classement_24h,Classement 24 h,ranking_table,22,Le Top 10 en un écran.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top10|period24h,draft,,
29,2026-09-17,4,bilan,30 jours de classement — les plus gros mouvements.,5,15:00,2026-09-17T15:00,sondage,Sondage / débat,poll,16,"Commente 1, 2 ou 3.",Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top3,draft,,
29,2026-09-17,4,bilan,30 jours de classement — les plus gros mouvements.,6,17:00,2026-09-17T17:00,buzz_montee,Buzz / montée,momentum,18,Ce profil explose le classement.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,biggestGainer|scoreDelta,draft,,
29,2026-09-17,4,bilan,30 jours de classement — les plus gros mouvements.,7,19:00,2026-09-17T19:00,live_radar_soir,Radar live soir,live_alert,15,"Le soir, ça chauffe sur PASS50.",Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,liveProfiles,draft,,
29,2026-09-17,4,bilan,30 jours de classement — les plus gros mouvements.,8,21:00,2026-09-17T21:00,top3_soir,Top 3 du soir,top3,18,Classement du soir.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top3|period24h,draft,,
29,2026-09-17,4,bilan,30 jours de classement — les plus gros mouvements.,9,23:00,2026-09-17T23:00,recap_jour,Récap journée,daily_recap,24,Ce qu'il s'est passé aujourd'hui.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top3|biggestGainer|liveCount,draft,,
29,2026-09-17,4,bilan,30 jours de classement — les plus gros mouvements.,10,01:00,2026-09-18T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Rendez-vous dans 6 h.,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,,draft,,
29,2026-09-17,4,bilan,30 jours de classement — les plus gros mouvements.,11,03:00,2026-09-18T03:00,coulisses,Coulisses / éducatif,explainer,20,C'est quoi le radar live ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,,draft,,
29,2026-09-17,4,bilan,30 jours de classement — les plus gros mouvements.,12,05:00,2026-09-18T05:00,classement_7j,Classement 7 j,ranking_table,20,"Le marathon, pas le sprint.",Lien en bio → pass50.store,#pass50 #pass50store #classement #buzz #top50,top5|period7j,draft,,
30,2026-09-18,4,bilan,30 jours de classement — les plus gros mouvements.,1,07:00,2026-09-18T07:00,top3_matin,Top 3 du matin,top3,18,Qui domine la période 24 h ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top3|period24h,draft,,
30,2026-09-18,4,bilan,30 jours de classement — les plus gros mouvements.,2,09:00,2026-09-18T09:00,live_radar_matin,Radar live matin,live_alert,15,Le radar vient de s'allumer.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,liveProfiles,draft,,
30,2026-09-18,4,bilan,30 jours de classement — les plus gros mouvements.,3,11:00,2026-09-18T11:00,fi_spotlight,FI du jour,profile_spotlight,20,Tu connais ce profil PASS50 ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,spotlightProfile|scoreDelta,draft,,
30,2026-09-18,4,bilan,30 jours de classement — les plus gros mouvements.,4,13:00,2026-09-18T13:00,classement_24h,Classement 24 h,ranking_table,22,Les chiffres ne mentent pas… enfin presque.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top10|period24h,draft,,
30,2026-09-18,4,bilan,30 jours de classement — les plus gros mouvements.,5,15:00,2026-09-18T15:00,sondage,Sondage / débat,poll,16,Débat : ce Top 3 est mérité ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top3,draft,,
30,2026-09-18,4,bilan,30 jours de classement — les plus gros mouvements.,6,17:00,2026-09-18T17:00,buzz_montee,Buzz / montée,momentum,18,Buzz PASS50 : regarde cette progression.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,biggestGainer|scoreDelta,draft,,
30,2026-09-18,4,bilan,30 jours de classement — les plus gros mouvements.,7,19:00,2026-09-18T19:00,live_radar_soir,Radar live soir,live_alert,15,Qui est en direct maintenant ?,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,liveProfiles,draft,,
30,2026-09-18,4,bilan,30 jours de classement — les plus gros mouvements.,8,21:00,2026-09-18T21:00,top3_soir,Top 3 du soir,top3,18,La course continue.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top3|period24h,draft,,
30,2026-09-18,4,bilan,30 jours de classement — les plus gros mouvements.,9,23:00,2026-09-18T23:00,recap_jour,Récap journée,daily_recap,24,Bilan en 20 secondes.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top3|biggestGainer|liveCount,draft,,
30,2026-09-18,4,bilan,30 jours de classement — les plus gros mouvements.,10,01:00,2026-09-19T01:00,teaser_lendemain,Teaser lendemain,teaser,14,Le classement ne dort jamais.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,,draft,,
30,2026-09-18,4,bilan,30 jours de classement — les plus gros mouvements.,11,03:00,2026-09-19T03:00,coulisses,Coulisses / éducatif,explainer,20,Pourquoi le classement bouge.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,,draft,,
30,2026-09-18,4,bilan,30 jours de classement — les plus gros mouvements.,12,05:00,2026-09-19T05:00,classement_7j,Classement 7 j,ranking_table,20,Top 5 sur la semaine.,Lien en bio → pass50.store,#pass50 #pass50store #classement #top50 #digital,top5|period7j,draft,,
